,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,FSD,TSD,density,pH,sulphates,alcohol,quality
390,0.08849557522123891,0.85,0.05,0.03424657534246575,0.045,0.15492957746478872,0.28975265017667845,0.9924,0.6456692913385824,0.82,0.6923076923076923,8
391,0.8053097345132743,0.415,0.68,0.136986301369863,0.085,0.22535211267605634,0.13074204946996465,1.0014,0.25196850393700787,0.8,0.24615384615384617,6
392,0.4336283185840708,0.37,0.52,0.07534246575342465,0.0819999999999999,0.07042253521126761,0.0706713780918728,0.998,0.34645669291338566,0.51,0.1692307692307693,5
393,0.33628318584070804,0.665,0.61,0.07534246575342465,0.1119999999999999,0.16901408450704225,0.31448763250883394,0.997,0.3307086614173227,0.54,0.10769230769230775,5
394,0.7168141592920354,0.6,0.65,0.0958904109589041,0.063,0.07042253521126761,0.06713780918727916,0.9997,0.22834645669291298,0.57,0.23076923076923084,5
395,0.654867256637168,0.37,0.76,0.22602739726027396,0.066,0.08450704225352114,0.11307420494699648,1.0004,0.3779527559055116,0.6,0.7076923076923076,7
396,0.17699115044247782,0.735,0.02,0.47945205479452047,0.122,0.943661971830986,0.4169611307420495,0.9994,0.5748031496062991,0.53,0.23076923076923084,5
397,0.6106194690265487,0.59,0.59,0.11643835616438356,0.087,0.16901408450704225,0.15194346289752653,0.9988,0.34645669291338566,0.65,0.40000000000000013,6
398,0.6106194690265487,0.59,0.59,0.11643835616438356,0.087,0.16901408450704225,0.15194346289752653,0.9988,0.34645669291338566,0.65,0.40000000000000013,6
399,0.36283185840707965,0.765,0.22,0.0958904109589041,0.064,0.11267605633802817,0.12720848056537104,0.9963,0.2834645669291338,0.55,0.15384615384615397,5
400,0.17699115044247782,0.735,0.02,0.47945205479452047,0.122,0.943661971830986,0.4169611307420495,0.9994,0.5748031496062991,0.53,0.23076923076923084,5
401,0.2743362831858408,0.26,0.3,0.0547945205479452,0.059,0.26760563380281693,0.11307420494699648,0.9949,0.43307086614173196,0.47,0.36923076923076925,6
402,0.6725663716814159,0.48,0.54,0.11643835616438356,0.085,0.25352112676056343,0.2049469964664311,1.0,0.2834645669291338,0.61,0.32307692307692304,6
403,0.6017699115044248,0.6,0.49,0.1232876712328767,0.085,0.1267605633802817,0.12367491166077739,0.9994,0.3228346456692912,0.63,0.32307692307692304,6
404,0.2743362831858408,0.69,0.05,0.1232876712328767,0.075,0.19718309859154928,0.07420494699646643,0.9974,0.4094488188976375,0.61,0.10769230769230775,5
405,0.36283185840707965,0.31,0.46,0.03424657534246575,0.059,0.14084507042253522,0.06713780918727916,0.9966,0.48818897637795233,0.76,0.2615384615384615,6
406,0.4601769911504425,0.44,0.47,0.1095890410958904,0.063,0.11267605633802817,0.07773851590106007,0.9981,0.393700787401575,0.65,0.36923076923076925,6
407,0.654867256637168,0.39,0.66,0.14383561643835616,0.093,0.15492957746478872,0.08480565371024736,0.9996,0.34645669291338566,0.63,0.36923076923076925,7
408,0.5132743362831859,0.34,0.58,0.19178082191780824,0.174,0.07042253521126761,0.0353356890459364,0.997,0.35433070866141714,0.7,0.44615384615384635,6
409,0.6991150442477876,0.46,0.49,0.24657534246575344,0.07,0.35211267605633806,0.15194346289752653,0.9981,0.24409448818897594,0.57,0.18461538461538463,4
410,0.3893805309734514,0.43,0.34,0.1095890410958904,0.08,0.35211267605633806,0.2826855123674912,0.9987,0.5039370078740153,0.62,0.1692307692307693,6
411,0.3982300884955752,0.45,0.35,0.10273972602739725,0.08,0.3098591549295775,0.2544169611307421,0.9987,0.5039370078740153,0.62,0.1692307692307693,5
412,0.22123893805309736,0.735,0.16,0.0684931506849315,0.1,0.19718309859154928,0.2508833922261484,0.9966,0.417322834645669,0.64,0.13846153846153864,5
413,0.46902654867256643,0.4,0.53,0.3972602739726028,0.0969999999999999,0.07042253521126761,0.04593639575971732,0.9986,0.417322834645669,0.82,0.5076923076923077,7
414,0.3716814159292037,0.52,0.34,0.1232876712328767,0.087,0.323943661971831,0.4098939929328622,0.9982,0.4094488188976375,0.61,0.1692307692307693,5
415,0.35398230088495575,0.725,0.24,0.3904109589041096,0.1169999999999999,0.4225352112676057,0.45229681978798586,1.0014,0.4566929133858264,1.07,0.13846153846153864,5
416,0.5309734513274336,0.48,0.64,0.08904109589041095,0.111,0.07042253521126761,0.04946996466431096,0.997,0.4094488188976375,0.66,0.5076923076923077,6
417,0.21238938053097345,0.58,0.12,0.0684931506849315,0.091,0.46478873239436624,0.4169611307420495,0.9956,0.5511811023622046,0.48,0.32307692307692304,5
418,0.6460176991150444,0.38,0.51,0.07534246575342465,0.121,0.08450704225352114,0.04946996466431096,0.9996,0.393700787401575,0.76,0.3076923076923077,6
419,0.19469026548672563,0.77,0.0,0.06164383561643835,0.066,0.46478873239436624,0.1625441696113074,0.9976,0.6929133858267718,0.68,0.23076923076923084,5
420,0.4336283185840708,0.56,0.33,0.10273972602739725,0.089,0.47887323943661975,0.215547703180212,0.9972,0.4251968503937005,0.73,0.5230769230769232,7
421,0.17699115044247782,0.84,0.03,0.0958904109589041,0.059,0.4366197183098592,0.14840989399293286,0.9952,0.6141732283464565,0.56,0.6000000000000001,7
422,0.2743362831858408,0.96,0.2,0.07534246575342465,0.047,0.19718309859154928,0.19081272084805656,0.9955,0.48818897637795233,0.44,0.3846153846153846,5
423,0.5221238938053098,0.24,0.47,0.0821917808219178,0.066,0.07042253521126761,0.0636042402826855,0.9978,0.3228346456692912,0.9,0.40000000000000013,7
424,0.2743362831858408,0.96,0.2,0.07534246575342465,0.047,0.19718309859154928,0.19081272084805656,0.9955,0.48818897637795233,0.44,0.3846153846153846,5
425,0.17699115044247782,0.84,0.03,0.0958904109589041,0.059,0.4366197183098592,0.14840989399293286,0.9952,0.6141732283464565,0.56,0.6000000000000001,7
426,0.15929203539823011,0.67,0.08,0.0821917808219178,0.045,0.25352112676056343,0.14840989399293286,0.9949,0.590551181102362,0.49,0.4615384615384617,6
427,0.4336283185840708,0.78,0.22,0.0684931506849315,0.077,0.07042253521126761,0.09187279151943463,0.9988,0.4094488188976375,0.56,0.33846153846153837,6
428,0.3982300884955752,0.52,0.33,0.0273972602739726,0.07,0.11267605633802817,0.08480565371024736,0.9978,0.393700787401575,0.6,0.13846153846153864,5
429,0.7256637168141593,0.84,0.63,0.10273972602739725,0.088,0.16901408450704225,0.10247349823321555,0.9997,0.2834645669291338,0.6,0.3076923076923077,6
430,0.5221238938053098,0.24,0.47,0.0821917808219178,0.066,0.07042253521126761,0.0636042402826855,0.9978,0.3228346456692912,0.9,0.40000000000000013,7
431,0.2831858407079646,0.55,0.35,0.08904109589041095,0.074,0.28169014084507044,0.21201413427561838,0.9974,0.40157480314960603,0.56,0.12307692307692308,5
432,0.6460176991150444,0.37,0.69,0.0958904109589041,0.078,0.15492957746478872,0.0636042402826855,0.9958,0.20472440944881853,0.65,0.676923076923077,6
433,0.68141592920354,0.39,0.63,0.0958904109589041,0.091,0.07042253521126761,0.04240282685512367,1.0004,0.3307086614173227,0.49,0.1692307692307693,5
434,0.5132743362831859,0.41,0.55,0.15753424657534246,0.076,0.295774647887324,0.16961130742049468,0.9996,0.3228346456692912,0.89,0.23076923076923084,6
435,0.68141592920354,0.39,0.63,0.0958904109589041,0.091,0.07042253521126761,0.04240282685512367,1.0004,0.3307086614173227,0.49,0.1692307692307693,5
436,0.3008849557522124,0.67,0.3,0.07534246575342465,0.06,0.5211267605633804,0.19787985865724383,0.9958,0.4094488188976375,0.56,0.2769230769230768,6
437,0.5752212389380531,0.45,0.73,0.15753424657534246,0.066,0.07042253521126761,0.05653710247349823,0.9986,0.3385826771653542,0.66,0.4307692307692308,6
438,0.5132743362831859,0.41,0.55,0.15753424657534246,0.076,0.295774647887324,0.16961130742049468,0.9996,0.3228346456692912,0.89,0.23076923076923084,6
439,0.21238938053097345,0.62,0.18,0.0410958904109589,0.062,0.08450704225352114,0.15547703180212014,0.9951,0.26771653543307083,0.6,0.13846153846153864,5
440,0.7079646017699115,0.31,0.72,0.08904109589041095,0.072,0.07042253521126761,0.0812720848056537,0.9987,0.11023622047244075,0.82,0.2153846153846155,8
441,0.6460176991150444,0.4,0.65,0.08561643835616436,0.068,0.08450704225352114,0.07420494699646643,0.9988,0.25196850393700787,0.68,0.44615384615384635,6
442,0.9734513274336283,0.685,0.76,0.19178082191780824,0.1,0.07042253521126761,0.13074204946996465,1.0032,0.16535433070866112,0.68,0.4307692307692308,7
443,0.47787610619469034,0.44,0.49,0.1232876712328767,0.077,0.14084507042253522,0.04593639575971732,0.9963,0.38582677165354307,0.63,0.49230769230769234,7
444,0.06194690265486724,0.57,0.01,0.0547945205479452,0.054,0.056338028169014086,0.07420494699646643,0.9934,0.6535433070866139,0.84,0.6307692307692307,7
445,0.4336283185840708,0.735,0.1,0.0821917808219178,0.079,0.07042253521126761,0.08833922261484099,0.9986,0.38582677165354307,0.56,0.2615384615384615,6
446,0.6991150442477876,0.38,0.6,0.11643835616438356,0.081,0.4225352112676057,0.2332155477031802,0.9996,0.2834645669291338,0.73,0.32307692307692304,5
447,0.4159292035398231,0.48,0.29,0.0821917808219178,0.127,0.07042253521126761,0.0353356890459364,0.9968,0.3779527559055116,0.72,0.4307692307692308,5
448,0.35398230088495575,0.53,0.22,0.07534246575342465,0.1,0.08450704225352114,0.07420494699646643,0.9967,0.3622047244094486,0.56,0.2769230769230768,6
449,0.6460176991150444,0.39,0.69,0.13013698630136986,0.095,0.22535211267605634,0.10247349823321555,0.9994,0.2834645669291338,0.61,0.36923076923076925,6
450,0.6460176991150444,0.39,0.69,0.13013698630136986,0.095,0.22535211267605634,0.10247349823321555,0.9994,0.2834645669291338,0.61,0.36923076923076925,6
451,0.33628318584070804,0.37,0.53,0.06164383561643835,0.413,0.11267605633802817,0.0706713780918728,0.9979,0.25196850393700787,1.06,0.10769230769230775,6
452,0.19469026548672563,0.56,0.03,0.0547945205479452,0.084,0.23943661971830985,0.10247349823321555,0.9968,0.5511811023622046,0.63,0.24615384615384617,6
453,0.5132743362831859,0.33,0.63,0.13013698630136986,0.084,0.056338028169014086,0.05653710247349823,0.9998,0.4094488188976375,0.74,0.4307692307692308,7
454,0.21238938053097345,0.23,0.4,0.04794520547945205,0.063,0.28169014084507044,0.215547703180212,0.9952,0.5984251968503935,0.63,0.41538461538461546,5
455,0.5929203539823009,0.62,0.67,0.29452054794520544,0.086,0.07042253521126761,0.04593639575971732,0.9988,0.3779527559055116,0.69,0.7692307692307694,8
456,0.38053097345132747,0.59,0.39,0.0958904109589041,0.095,0.056338028169014086,0.05653710247349823,0.9986,0.49606299212598426,0.58,0.2923076923076924,5
457,0.4070796460176991,0.63,0.21,0.1232876712328767,0.0969999999999999,0.3943661971830986,0.20848056537102472,0.9988,0.4251968503937005,0.58,0.18461538461538463,5
458,0.5132743362831859,0.33,0.63,0.13013698630136986,0.084,0.056338028169014086,0.05653710247349823,0.9998,0.4094488188976375,0.74,0.4307692307692308,7
459,0.6194690265486726,0.58,0.66,0.08904109589041095,0.074,0.1267605633802817,0.1448763250883392,1.0008,0.40157480314960603,0.57,0.0923076923076922,3
460,0.4070796460176991,0.43,0.52,0.0958904109589041,0.083,0.18309859154929578,0.06007067137809187,0.9976,0.4803149606299213,0.61,0.44615384615384635,6
461,0.32743362831858414,0.615,0.22,0.11643835616438356,0.087,0.07042253521126761,0.04593639575971732,0.9982,0.4094488188976375,0.61,0.13846153846153864,5
462,0.5663716814159292,0.26,0.68,0.11301369863013697,0.085,0.1267605633802817,0.06713780918727916,0.997,0.34645669291338566,0.61,0.5230769230769232,5
463,0.3097345132743363,0.66,0.7,0.08904109589041095,0.098,0.33802816901408456,0.4346289752650177,0.9972,0.26771653543307083,0.53,0.0923076923076922,5
464,0.6106194690265487,0.315,0.54,0.0821917808219178,0.084,0.056338028169014086,0.03180212014134276,0.9987,0.18897637795275557,0.7,0.12307692307692308,6
465,0.47787610619469034,0.29,0.4,0.136986301369863,0.098,0.1267605633802817,0.0706713780918728,1.0006,0.5826771653543306,0.91,0.19999999999999996,5
466,0.5044247787610621,0.5,0.42,0.07534246575342465,0.069,0.28169014084507044,0.1590106007067138,0.9982,0.3307086614173227,0.72,0.476923076923077,6
467,0.3716814159292037,0.46,0.45,0.11643835616438356,0.065,0.08450704225352114,0.04240282685512367,0.9947,0.4566929133858264,0.79,0.8615384615384618,6
468,0.6017699115044248,0.36,0.69,0.0821917808219178,0.09,0.07042253521126761,0.053003533568904596,1.0,0.3385826771653542,0.62,0.12307692307692308,6
469,0.36283185840707965,0.82,0.02,0.02054794520547945,0.07,0.49295774647887325,0.14840989399293286,0.9952,0.3622047244094486,0.58,0.2153846153846155,5
470,0.7433628318584071,0.32,0.65,0.11643835616438356,0.093,0.19718309859154928,0.1448763250883392,0.9996,0.24409448818897594,0.61,0.33846153846153837,5
471,0.4424778761061947,0.54,0.42,0.10273972602739725,0.081,0.33802816901408456,0.1625441696113074,0.997,0.3622047244094486,0.71,0.4615384615384617,6
472,0.6991150442477876,0.37,0.55,0.11643835616438356,0.083,0.33802816901408456,0.21908127208480566,0.9995,0.3228346456692912,0.82,0.3076923076923077,6
473,0.46902654867256643,0.35,0.55,0.0821917808219178,0.062,0.056338028169014086,0.028268551236749116,0.9971,0.4094488188976375,0.79,0.33846153846153837,5
474,0.5221238938053098,0.28,0.51,0.0547945205479452,0.08,0.1267605633802817,0.0636042402826855,0.9982,0.3622047244094486,0.89,0.15384615384615397,6
475,0.4424778761061947,0.68,0.24,0.08904109589041095,0.087,0.056338028169014086,0.07773851590106007,0.9988,0.3149606299212597,0.6,0.2769230769230768,5
476,0.4159292035398231,0.27,0.41,0.07534246575342465,0.091,0.07042253521126761,0.0353356890459364,0.998,0.4251968503937005,0.7,0.19999999999999996,5
477,0.5132743362831859,0.24,0.49,0.06164383561643835,0.075,0.07042253521126761,0.04946996466431096,0.9977,0.34645669291338566,1.06,0.40000000000000013,6
478,0.4424778761061947,0.68,0.24,0.08904109589041095,0.087,0.056338028169014086,0.07773851590106007,0.9988,0.3149606299212597,0.6,0.2769230769230768,5
479,0.424778761061947,0.685,0.11,0.1232876712328767,0.077,0.07042253521126761,0.08833922261484099,0.9984,0.35433070866141714,0.7,0.2615384615384615,6
480,0.5309734513274336,0.28,0.39,1.0,0.069,0.07042253521126761,0.06007067137809187,1.0026,0.29921259842519676,0.66,0.12307692307692308,5
481,0.424778761061947,0.3,0.56,0.13013698630136986,0.08,0.07042253521126761,0.038869257950530034,0.9964,0.3228346456692912,0.92,0.5076923076923077,8
482,0.5309734513274336,0.36,0.59,0.08904109589041095,0.152,0.07042253521126761,0.04240282685512367,0.9986,0.23622047244094446,1.05,0.15384615384615397,5
483,0.5309734513274336,0.36,0.6,0.08904109589041095,0.152,0.08450704225352114,0.04240282685512367,0.9986,0.23622047244094446,1.06,0.15384615384615397,5
484,0.5309734513274336,0.44,0.68,0.21917808219178078,0.114,0.07042253521126761,0.0636042402826855,0.997,0.25196850393700787,0.66,0.7692307692307694,6
485,0.49557522123893805,0.67,0.39,0.0684931506849315,0.054,0.07042253521126761,0.038869257950530034,0.9976,0.3385826771653542,0.47,0.24615384615384617,5
486,0.49557522123893805,0.67,0.39,0.0684931506849315,0.054,0.07042253521126761,0.038869257950530034,0.9976,0.3385826771653542,0.47,0.24615384615384617,5
487,0.49557522123893805,0.645,0.36,0.06164383561643835,0.053,0.056338028169014086,0.028268551236749116,0.9982,0.3385826771653542,0.42,0.24615384615384617,6
488,0.6194690265486726,0.32,0.55,0.13013698630136986,0.081,0.47887323943661975,0.215547703180212,1.0002,0.4566929133858264,0.92,0.36923076923076925,7
489,0.4159292035398231,0.39,0.4,0.11643835616438356,0.073,0.1267605633802817,0.0706713780918728,0.9984,0.47244094488188937,0.75,0.2769230769230768,6
490,0.4159292035398231,0.775,0.27,0.13013698630136986,0.078,0.323943661971831,0.17667844522968196,0.9984,0.44881889763779537,0.67,0.33846153846153837,6
491,0.4070796460176991,0.41,0.5,0.1095890410958904,0.055,0.15492957746478872,0.06713780918727916,0.9952,0.47244094488188937,0.79,0.753846153846154,7
492,0.38053097345132747,0.4,0.51,0.11643835616438356,0.052,0.16901408450704225,0.07420494699646643,0.995,0.4566929133858264,0.9,0.7692307692307694,7
493,0.36283185840707965,0.69,0.31,0.14383561643835616,0.086,0.3098591549295775,0.26501766784452296,1.0002,0.5826771653543306,0.74,0.49230769230769234,6
494,0.16814159292035402,0.39,0.23,0.5068493150684932,0.051,0.3802816901408451,0.3003533568904594,0.9952,0.5511811023622046,0.55,0.5692307692307692,6
495,0.5398230088495575,0.35,0.53,0.11643835616438356,0.07,0.056338028169014086,0.0353356890459364,0.9972,0.3228346456692912,0.65,0.40000000000000013,8
496,0.2831858407079646,0.52,0.25,0.0684931506849315,0.081,0.18309859154929578,0.11307420494699648,0.9984,0.5433070866141732,0.65,0.0923076923076922,6
497,0.23008849557522126,0.34,0.32,0.1095890410958904,0.09,0.5915492957746479,0.37809187279151946,0.9966,0.4566929133858264,0.79,0.41538461538461546,5
498,0.5398230088495575,0.35,0.53,0.11643835616438356,0.07,0.056338028169014086,0.0353356890459364,0.9972,0.3228346456692912,0.65,0.40000000000000013,8
499,0.36283185840707965,0.69,0.31,0.14383561643835616,0.086,0.3098591549295775,0.26501766784452296,1.0002,0.5826771653543306,0.74,0.49230769230769234,6
500,0.2831858407079646,0.52,0.25,0.0684931506849315,0.081,0.18309859154929578,0.11307420494699648,0.9984,0.5433070866141732,0.65,0.0923076923076922,6
501,0.5132743362831859,0.44,0.73,0.386986301369863,0.074,0.5211267605633804,0.2473498233215548,0.999,0.3385826771653542,0.85,0.5538461538461539,7
502,0.5132743362831859,0.44,0.73,0.386986301369863,0.074,0.5211267605633804,0.2473498233215548,0.999,0.3385826771653542,0.85,0.5538461538461539,7
503,0.5221238938053098,0.26,0.47,0.0684931506849315,0.078,0.07042253521126761,0.0636042402826855,0.9976,0.34645669291338566,1.04,0.3846153846153846,7
504,0.5221238938053098,0.24,0.42,0.06164383561643835,0.077,0.07042253521126761,0.05653710247349823,0.9976,0.3700787401574801,1.05,0.36923076923076925,7
505,0.49557522123893805,0.49,0.63,0.136986301369863,0.072,0.1267605633802817,0.0706713780918728,0.9968,0.3307086614173227,0.78,0.6307692307692307,7
506,0.5132743362831859,0.24,0.46,0.06164383561643835,0.075,0.07042253521126761,0.053003533568904596,0.9976,0.40157480314960603,1.02,0.36923076923076925,7
507,0.5840707964601769,0.67,0.55,0.0958904109589041,0.084,0.07042253521126761,0.02473498233215548,1.0,0.3385826771653542,0.71,0.1692307692307693,6
508,0.47787610619469034,0.59,0.31,0.08904109589041095,0.09,0.35211267605633806,0.19787985865724383,0.9994,0.34645669291338566,0.63,0.2769230769230768,6
509,0.7699115044247788,0.29,0.75,0.13013698630136986,0.084,0.3098591549295775,0.13074204946996465,0.9986,0.23622047244094446,0.68,0.4615384615384617,7
510,0.6902654867256637,0.42,0.49,0.2534246575342466,0.073,0.25352112676056343,0.13074204946996465,0.9978,0.2204724409448815,0.61,0.1692307692307693,5
511,0.47787610619469034,0.59,0.31,0.08904109589041095,0.09,0.35211267605633806,0.19787985865724383,0.9994,0.34645669291338566,0.63,0.2769230769230768,6
512,0.5398230088495575,0.4,0.48,0.0821917808219178,0.125,0.19718309859154928,0.15194346289752653,0.998,0.22834645669291298,0.81,0.19999999999999996,6
513,0.5221238938053098,0.51,0.64,0.10273972602739725,0.107,0.07042253521126761,0.03180212014134276,0.9973,0.2755905511811019,0.66,0.5230769230769232,7
514,0.5221238938053098,0.51,0.64,0.10273972602739725,0.107,0.07042253521126761,0.03180212014134276,0.9973,0.2755905511811019,0.66,0.5230769230769232,7
515,0.34513274336283184,0.655,0.49,0.3561643835616438,0.122,0.46478873239436624,0.5123674911660777,1.001,0.44881889763779537,1.14,0.13846153846153864,5
516,0.6991150442477876,0.6,0.49,0.23287671232876708,0.1,0.056338028169014086,0.028268551236749116,1.001,0.40157480314960603,0.74,0.5384615384615385,6
517,0.5132743362831859,0.61,0.49,0.0821917808219178,0.2,0.056338028169014086,0.0353356890459364,0.9994,0.3307086614173227,0.63,0.0,3
518,0.5575221238938054,0.21,0.49,0.13013698630136986,0.088,0.14084507042253522,0.09187279151943463,0.9972,0.3779527559055116,0.68,0.5076923076923077,6
519,0.23893805309734517,0.365,0.49,0.1095890410958904,0.088,0.5352112676056339,0.35335689045936397,0.9966,0.48818897637795233,0.78,0.40000000000000013,5
520,0.4601769911504425,0.25,0.49,0.1232876712328767,0.088,0.19718309859154928,0.09540636042402827,0.9982,0.5354330708661417,0.9,0.24615384615384617,6
521,0.2654867256637168,0.41,0.49,0.07534246575342465,0.088,0.2112676056338028,0.13074204946996465,0.998,0.5826771653543306,0.64,0.10769230769230775,5
522,0.3185840707964601,0.39,0.49,0.0958904109589041,0.099,0.647887323943662,0.44876325088339225,0.9979,0.5039370078740153,0.99,0.2153846153846155,5
523,0.4159292035398231,0.4,0.49,0.1095890410958904,0.085,0.5211267605633804,0.480565371024735,0.9978,0.3779527559055116,0.55,0.15384615384615397,5
524,0.4070796460176991,0.43,0.49,0.10273972602739725,0.086,0.3098591549295775,0.38869257950530034,0.9976,0.38582677165354307,0.64,0.1692307692307693,5
525,0.5132743362831859,0.64,0.24,0.13013698630136986,0.105,0.3943661971830986,0.16607773851590107,0.9998,0.393700787401575,0.67,0.23076923076923084,5
526,0.23893805309734517,0.365,0.49,0.1095890410958904,0.088,0.5352112676056339,0.35335689045936397,0.9966,0.48818897637795233,0.78,0.40000000000000013,5
527,0.21238938053097345,0.38,0.49,0.1095890410958904,0.0969999999999999,0.4507042253521127,0.2791519434628975,0.9962,0.5118110236220472,0.77,0.4615384615384617,6
528,0.3185840707964601,0.42,0.49,0.11643835616438356,0.084,0.4366197183098592,0.17314487632508835,0.9988,0.47244094488188937,0.75,0.04615384615384599,6
529,0.46902654867256643,0.63,0.24,0.10273972602739725,0.077,0.07042253521126761,0.09540636042402827,0.9974,0.2755905511811019,0.57,0.15384615384615397,5
530,0.3982300884955752,0.22,0.24,0.0821917808219178,0.078,0.0,0.07773851590106007,0.999,0.5275590551181102,0.87,0.2923076923076924,6
531,0.6460176991150444,0.38,0.49,0.1232876712328767,0.098,0.15492957746478872,0.12720848056537104,1.0004,0.3307086614173227,0.61,0.2923076923076924,5
532,0.6460176991150444,0.38,0.49,0.1232876712328767,0.098,0.15492957746478872,0.12720848056537104,1.0004,0.3307086614173227,0.61,0.2923076923076924,5
533,0.5044247787610621,0.27,0.24,0.0821917808219178,0.072,0.19718309859154928,0.09540636042402827,0.9956,0.3779527559055116,0.66,0.676923076923077,6
534,0.47787610619469034,0.48,0.24,0.1232876712328767,0.102,0.16901408450704225,0.09187279151943463,1.0,0.4251968503937005,0.56,0.24615384615384617,6
535,0.3982300884955752,0.22,0.24,0.0821917808219178,0.078,0.0,0.07773851590106007,0.999,0.5275590551181102,0.87,0.2923076923076924,6
536,0.46902654867256643,0.63,0.24,0.10273972602739725,0.077,0.07042253521126761,0.09540636042402827,0.9974,0.2755905511811019,0.57,0.15384615384615397,5
537,0.3097345132743363,0.825,0.24,0.0821917808219178,0.084,0.056338028169014086,0.02473498233215548,0.9972,0.49606299212598426,0.77,0.3538461538461537,6
538,0.7345132743362832,0.35,0.49,0.3356164383561644,0.066,0.056338028169014086,0.10247349823321555,1.0014,0.3622047244094486,0.66,0.5538461538461539,7
539,0.5840707964601769,0.5,0.74,0.29109589041095896,0.1,0.056338028169014086,0.038869257950530034,0.9996,0.3779527559055116,0.62,0.4307692307692308,5
540,0.4070796460176991,0.59,0.24,0.1643835616438356,0.1009999999999999,0.26760563380281693,0.1448763250883392,0.9988,0.4094488188976375,0.67,0.18461538461538463,5
541,0.4336283185840708,0.46,0.49,0.36986301369863006,0.064,0.056338028169014086,0.038869257950530034,0.9988,0.3700787401574801,0.73,0.40000000000000013,6
542,0.4159292035398231,0.715,0.24,0.0821917808219178,0.07,0.056338028169014086,0.04946996466431096,0.9966,0.29921259842519676,0.59,0.23076923076923084,5
543,0.5840707964601769,0.66,0.24,0.1095890410958904,0.085,0.2112676056338028,0.16607773851590107,0.9993,0.25196850393700787,0.72,0.40000000000000013,6
544,0.8584070796460177,0.31,0.74,0.06164383561643835,0.075,0.07042253521126761,0.03180212014134276,1.0008,0.09448818897637778,0.79,0.0,6
545,0.3982300884955752,0.47,0.49,0.11643835616438356,0.094,0.5211267605633804,0.35335689045936397,0.9982,0.26771653543307083,0.59,0.10769230769230775,5
546,0.256637168141593,0.55,0.24,0.07534246575342465,0.078,0.1267605633802817,0.07773851590106007,0.9983,0.5590551181102361,0.78,0.1692307692307693,6
547,0.5309734513274336,0.31,0.49,0.1095890410958904,0.067,0.07042253521126761,0.053003533568904596,0.9987,0.4094488188976375,0.86,0.3538461538461537,6
548,0.6902654867256637,0.35,0.49,0.11643835616438356,0.079,0.36619718309859156,0.22261484098939927,0.9994,0.29921259842519676,0.75,0.3076923076923077,6
549,0.3893805309734514,0.53,0.49,0.0684931506849315,0.171,0.07042253521126761,0.06713780918727916,0.9975,0.417322834645669,0.61,0.15384615384615397,6
550,0.19469026548672563,0.51,0.01,0.0821917808219178,0.074,0.11267605633802817,0.06713780918727916,0.9958,0.46456692913385833,0.56,0.1692307692307693,6
551,0.424778761061947,0.43,0.24,0.13013698630136986,0.092,0.18309859154929578,0.13780918727915192,0.998,0.35433070866141714,0.73,0.24615384615384617,6
552,0.4336283185840708,0.46,0.24,0.1232876712328767,0.092,0.18309859154929578,0.13427561837455831,0.998,0.29921259842519676,0.74,0.24615384615384617,6
553,0.03539823008849563,1.04,0.24,0.04794520547945205,0.05,0.4366197183098592,0.31802120141342755,0.9934,0.7874015748031495,0.62,0.476923076923077,5
554,0.9646017699115044,0.645,0.49,0.22602739726027396,0.095,0.1267605633802817,0.06007067137809187,1.00315,0.14173228346456668,0.74,0.41538461538461546,5
555,0.9646017699115044,0.645,0.49,0.22602739726027396,0.095,0.1267605633802817,0.06007067137809187,1.00315,0.14173228346456668,0.74,0.41538461538461546,5
556,0.5575221238938054,0.53,0.49,0.2534246575342466,0.118,0.1267605633802817,0.038869257950530034,1.0002,0.2598425196850389,0.56,0.5076923076923077,6
557,0.9734513274336283,0.645,0.49,0.22602739726027396,0.095,0.1267605633802817,0.06007067137809187,1.00315,0.14173228346456668,0.74,0.41538461538461546,5
558,0.5575221238938054,0.53,0.49,0.2534246575342466,0.118,0.1267605633802817,0.038869257950530034,1.0002,0.2598425196850389,0.56,0.5076923076923077,6
559,0.7433628318584071,0.47,0.49,0.23287671232876708,0.085,0.07042253521126761,0.1448763250883392,1.0021,0.44094488188976344,0.68,0.6615384615384614,6
560,0.7168141592920354,0.6,0.49,0.13013698630136986,0.075,0.056338028169014086,0.04593639575971732,0.9994,0.3149606299212597,0.57,0.4615384615384617,5
561,0.3893805309734514,0.44,0.49,0.10273972602739725,0.078,0.35211267605633806,0.40636042402826855,0.9978,0.38582677165354307,0.58,0.12307692307692308,5
562,0.3893805309734514,0.54,0.49,0.136986301369863,0.094,0.5633802816901409,0.3674911660777385,0.9982,0.26771653543307083,0.61,0.12307692307692308,5
563,0.2654867256637168,0.29,0.49,0.1232876712328767,0.092,0.33802816901408456,0.19081272084805656,0.9971,0.44881889763779537,0.61,0.2615384615384615,6
564,0.7433628318584071,0.47,0.49,0.23287671232876708,0.085,0.07042253521126761,0.1448763250883392,1.0021,0.44094488188976344,0.68,0.6615384615384614,6
565,0.7168141592920354,0.6,0.49,0.13013698630136986,0.075,0.056338028169014086,0.04593639575971732,0.9994,0.3149606299212597,0.57,0.4615384615384617,5
566,0.36283185840707965,0.7,0.24,0.1095890410958904,0.226,0.056338028169014086,0.03180212014134276,0.9991,0.4566929133858264,0.6,0.0923076923076922,6
